,T,phi,replicate_id,err_mu_hat,phi_hat,Dt,boot_mean_Dt,boot_sig_Dt
579,500.0,0.8,79.0,0.0003922448119596901,0.7948717948717948,0.01617517683087243,0.07884605284631337,0.0023510818847735366
580,500.0,0.8,80.0,0.00013431128382420505,0.7692307692307692,0.016642451340184834,0.07565732038139154,0.002346876703806314
581,500.0,0.8,81.0,0.0003731305126378997,0.7692307692307692,0.0170730960733102,0.07691324943492668,0.0023568627099985217
582,500.0,0.8,82.0,0.00044568932325085613,0.7948717948717948,0.015664304688256588,0.0764180765198887,0.0023065693296976395
583,500.0,0.8,83.0,0.002232563035299519,0.7948717948717948,0.01692477137233419,0.08442015905981037,0.0027509500735845792
584,500.0,0.8,84.0,0.0005479162609626987,0.8205128205128205,0.016894897186025354,0.08844151135931597,0.0029271665099512155
585,500.0,0.8,85.0,0.00034514494849081164,0.8205128205128205,0.01738089707376903,0.09423027419271614,0.0030422329540776556
586,500.0,0.8,86.0,4.7642866320048165e-05,0.8205128205128205,0.015228174915639388,0.08688091583916631,0.0027855414904480575
587,500.0,0.8,87.0,0.001311587505734249,0.7948717948717948,0.017708387984007323,0.08110162357849272,0.0026650545090590463
588,500.0,0.8,88.0,0.0003070594789519225,0.8205128205128205,0.015429018190866457,0.09068281792037867,0.0029837531863860607
589,500.0,0.8,89.0,0.00020553196901688435,0.7948717948717948,0.017296194947866016,0.08399287763719974,0.002656455286382267
590,500.0,0.8,90.0,0.0002514409360885655,0.7948717948717948,0.017067784424018514,0.0804055106313785,0.002694084340227643
591,500.0,0.8,91.0,0.0002491968469195433,0.7435897435897436,0.01506148116372755,0.06149176345240461,0.0020390274447328787
592,500.0,0.8,92.0,0.0012203121541682813,0.7692307692307692,0.01673207665295234,0.0714160244280368,0.002223887178786097
593,500.0,0.8,93.0,0.0007456641909192967,0.7692307692307692,0.017385610466420585,0.07621443100793875,0.0025934977319443135
594,500.0,0.8,94.0,0.0006021655943165087,0.7692307692307692,0.018403599251534394,0.07819693248977831,0.0025344803378955006
595,500.0,0.8,95.0,0.002638464820250062,0.7948717948717948,0.015727763854721435,0.08053485525312479,0.0026085983642343768
596,500.0,0.8,96.0,0.0008234898015665946,0.7948717948717948,0.016340427040947497,0.08462736500916462,0.0030075845234173687
